source_file,event_timestamp,calib_horizontal_ratio,calib_vertical_ratio,calib_head_neutral_yaw,calib_head_neutral_pitch,t_gaze_outside_frames,f_gaze_exits,NR_gaze_reversals,NH_head_suspicious,label
behavior_log2.json,2025-12-23 12:56:40,0.6482050000053979,1.0511961996336996,,,14,6,11,0,1
behavior_log2.json,2025-12-23 12:57:09,0.6482050000053979,1.0511961996336996,,,47,4,9,0,1
behavior_log2.json,2025-12-23 12:57:10,0.6482050000053979,1.0511961996336996,,,23,3,8,0,1
behavior_log2.json,2025-12-23 12:57:14,0.6482050000053979,1.0511961996336996,,,18,6,10,0,1
behavior_log2.json,2025-12-23 12:57:16,0.6482050000053979,1.0511961996336996,,,28,8,14,0,1
behavior_log2.json,2025-12-23 12:57:18,0.6482050000053979,1.0511961996336996,,,23,3,4,0,1
behavior_log2.json,2025-12-23 12:57:23,0.6482050000053979,1.0511961996336996,,,28,2,2,0,0
behavior_log2.json,2025-12-23 12:57:26,0.6482050000053979,1.0511961996336996,,,25,1,1,0,0
behavior_log2.json,2025-12-23 13:01:31,0.613111460517121,0.9117230254022707,,,40,1,0,0,0
behavior_log2.json,2025-12-23 13:01:51,0.613111460517121,0.9117230254022707,,,36,3,4,0,0
behavior_log2.json,2025-12-23 13:01:58,0.613111460517121,0.9117230254022707,,,23,3,5,0,0
behavior_log2.json,2025-12-23 13:02:06,0.613111460517121,0.9117230254022707,,,47,2,2,0,0
behavior_log2.json,2025-12-23 13:02:09,0.613111460517121,0.9117230254022707,,,42,2,2,0,0
behavior_log2.json,2025-12-23 13:02:14,0.613111460517121,0.9117230254022707,,,25,1,2,0,0
behavior_log2.json,2025-12-23 13:02:19,0.613111460517121,0.9117230254022707,,,25,1,0,0,0
behavior_log2.json,2025-12-23 13:02:19,0.613111460517121,0.9117230254022707,,,28,1,0,0,0
behavior_log2.json,2025-12-23 13:02:27,0.613111460517121,0.9117230254022707,,,25,2,2,0,0
behavior_log2.json,2025-12-23 13:02:31,0.613111460517121,0.9117230254022707,,,25,1,0,0,0
behavior_log2.json,2025-12-23 13:02:44,0.613111460517121,0.9117230254022707,,,24,2,2,0,0
behavior_log2.json,2025-12-23 13:02:59,0.613111460517121,0.9117230254022707,,,41,1,2,0,0
behavior_log2.json,2025-12-23 13:03:09,0.613111460517121,0.9117230254022707,,,25,1,0,0,0
behavior_log2.json,2025-12-23 13:03:23,0.613111460517121,0.9117230254022707,,,32,2,2,0,0
behavior_log2.json,2025-12-23 13:03:26,0.613111460517121,0.9117230254022707,,,25,1,0,0,0
behavior_log2.json,2025-12-23 13:03:26,0.613111460517121,0.9117230254022707,,,28,1,0,0,0
behavior_log2.json,2025-12-23 13:03:30,0.613111460517121,0.9117230254022707,,,48,1,0,0,0
behavior_log2.json,2025-12-23 13:03:34,0.613111460517121,0.9117230254022707,,,44,2,2,0,0
behavior_log2.json,2025-12-23 13:03:35,0.613111460517121,0.9117230254022707,,,24,2,2,0,0
behavior_log2.json,2025-12-23 13:03:41,0.613111460517121,0.9117230254022707,,,36,2,2,0,0
behavior_log2.json,2025-12-23 13:03:43,0.613111460517121,0.9117230254022707,,,25,1,0,0,0
behavior_log2.json,2025-12-23 13:03:51,0.613111460517121,0.9117230254022707,,,48,4,6,0,0
behavior_log2.json,2025-12-23 13:03:51,0.613111460517121,0.9117230254022707,,,23,4,7,0,0
behavior_log2.json,2025-12-23 13:03:55,0.613111460517121,0.9117230254022707,,,44,5,8,0,0
behavior_log2.json,2025-12-23 13:04:05,0.613111460517121,0.9117230254022707,,,33,1,0,0,0
behavior_log2.json,2025-12-23 13:04:22,0.613111460517121,0.9117230254022707,,,34,2,4,0,0
behavior_log2.json,2025-12-23 13:04:32,0.613111460517121,0.9117230254022707,,,45,3,4,0,0
behavior_log2.json,2025-12-23 13:04:43,0.613111460517121,0.9117230254022707,,,33,2,2,0,0
behavior_log2.json,2025-12-23 13:04:50,0.613111460517121,0.9117230254022707,,,28,2,2,0,0
behavior_log2.json,2025-12-23 13:04:54,0.613111460517121,0.9117230254022707,,,23,2,2,0,0
behavior_log2.json,2025-12-23 13:04:58,0.613111460517121,0.9117230254022707,,,46,3,4,0,0
behavior_log2.json,2025-12-23 13:05:02,0.613111460517121,0.9117230254022707,,,25,1,0,0,0
behavior_log2.json,2025-12-23 13:05:07,0.613111460517121,0.9117230254022707,,,25,1,2,0,0
behavior_log2.json,2025-12-23 13:05:11,0.613111460517121,0.9117230254022707,,,24,2,2,0,0
behavior_log2.json,2025-12-23 13:05:15,0.613111460517121,0.9117230254022707,,,25,1,0,0,0
behavior_log2.json,2025-12-23 13:05:49,0.613111460517121,0.9117230254022707,,,22,4,7,0,0
behavior_log2.json,2025-12-23 13:05:53,0.613111460517121,0.9117230254022707,,,16,3,7,0,0
behavior_log2.json,2025-12-23 13:05:55,0.613111460517121,0.9117230254022707,,,28,4,8,0,0
behavior_log2.json,2025-12-23 13:08:06,0.6351846631427569,0.9768829754123871,,,26,4,8,0,0
behavior_log2.json,2025-12-23 13:08:34,0.6351846631427569,0.9768829754123871,,,24,4,12,0,0
behavior_log2.json,2025-12-23 13:08:45,0.6351846631427569,0.9768829754123871,,,40,2,2,0,0
behavior_log2.json,2025-12-23 13:08:46,0.6351846631427569,0.9768829754123871,,,25,2,3,0,0
behavior_log2.json,2025-12-23 13:08:51,0.6351846631427569,0.9768829754123871,,,25,4,8,0,1
behavior_log2.json,2025-12-23 13:08:51,0.6351846631427569,0.9768829754123871,,,29,4,8,0,1
behavior_log2.json,2025-12-23 13:08:55,0.6351846631427569,0.9768829754123871,,,24,2,5,0,1
behavior_log2.json,2025-12-23 13:08:59,0.6351846631427569,0.9768829754123871,,,46,5,11,0,1
behavior_log2.json,2025-12-23 13:08:59,0.6351846631427569,0.9768829754123871,,,23,3,5,0,1
behavior_log2.json,2025-12-23 13:09:02,0.6351846631427569,0.9768829754123871,,,42,3,5,0,1
behavior_log2.json,2025-12-23 13:09:03,0.6351846631427569,0.9768829754123871,,,25,1,0,0,0
behavior_log2.json,2025-12-23 13:09:05,0.6351846631427569,0.9768829754123871,,,39,1,0,0,0
behavior_log2.json,2025-12-23 13:09:07,0.6351846631427569,0.9768829754123871,,,25,1,0,0,0
behavior_log2.json,2025-12-23 13:09:08,0.6351846631427569,0.9768829754123871,,,34,1,0,0,0
behavior_log2.json,2025-12-23 13:09:11,0.6351846631427569,0.9768829754123871,,,25,1,0,0,0
behavior_log2.json,2025-12-23 13:09:12,0.6351846631427569,0.9768829754123871,,,29,1,1,0,0
behavior_log2.json,2025-12-23 13:09:15,0.6351846631427569,0.9768829754123871,,,25,2,2,0,0
behavior_log2.json,2025-12-23 13:09:18,0.6351846631427569,0.9768829754123871,,,44,2,2,0,0
behavior_log2.json,2025-12-23 13:09:31,0.6351846631427569,0.9768829754123871,,,39,7,16,0,1
behavior_log2.json,2025-12-23 13:09:35,0.6351846631427569,0.9768829754123871,,,42,5,9,0,1
behavior_log2.json,2025-12-23 13:09:36,0.6351846631427569,0.9768829754123871,,,25,3,6,0,1
behavior_log2.json,2025-12-23 13:09:38,0.6351846631427569,0.9768829754123871,,,37,3,6,0,1
behavior_log2.json,2025-12-23 13:09:40,0.6351846631427569,0.9768829754123871,,,24,3,5,0,1
behavior_log2.json,2025-12-23 13:09:41,0.6351846631427569,0.9768829754123871,,,33,3,5,0,1
behavior_log2.json,2025-12-23 13:09:51,0.6351846631427569,0.9768829754123871,,,44,2,2,0,0
behavior_log2.json,2025-12-23 13:10:01,0.6351846631427569,0.9768829754123871,,,24,2,4,0,1
behavior_log2.json,2025-12-23 13:10:02,0.6351846631427569,0.9768829754123871,,,30,2,4,0,1
behavior_log2.json,2025-12-23 13:10:05,0.6351846631427569,0.9768829754123871,,,25,1,2,0,1
behavior_log2.json,2025-12-23 13:10:05,0.6351846631427569,0.9768829754123871,,,26,1,2,0,1
behavior_log2.json,2025-12-23 13:10:09,0.6351846631427569,0.9768829754123871,,,22,4,12,0,1
behavior_log2.json,2025-12-23 13:10:09,0.6351846631427569,0.9768829754123871,,,24,5,14,0,1
behavior_log2.json,2025-12-23 13:10:13,0.6351846631427569,0.9768829754123871,,,23,2,3,0,0
behavior_log2.json,2025-12-23 13:10:19,0.6351846631427569,0.9768829754123871,,,41,1,1,0,0
behavior_log2.json,2025-12-23 13:10:24,0.6351846631427569,0.9768829754123871,,,41,3,6,0,0
behavior_log2.json,2025-12-23 13:10:28,0.6351846631427569,0.9768829754123871,,,36,2,5,0,0
behavior_log2.json,2025-12-23 13:10:35,0.6351846631427569,0.9768829754123871,,,31,2,4,0,1
behavior_log2.json,2025-12-23 13:10:38,0.6351846631427569,0.9768829754123871,,,25,0,1,0,1
behavior_log2.json,2025-12-23 13:10:38,0.6351846631427569,0.9768829754123871,,,26,0,1,0,1
behavior_log2.json,2025-12-23 13:10:41,0.6351846631427569,0.9768829754123871,,,46,0,1,0,1
behavior_log2.json,2025-12-23 13:10:42,0.6351846631427569,0.9768829754123871,,,25,0,0,0,1
behavior_log2.json,2025-12-23 13:10:58,0.6351846631427569,0.9768829754123871,,,25,1,0,0,0
behavior_log2.json,2025-12-23 13:11:09,0.6351846631427569,0.9768829754123871,,,38,4,8,0,0
behavior_log2.json,2025-12-23 13:11:15,0.6351846631427569,0.9768829754123871,,,25,2,4,0,1
behavior_log2.json,2025-12-23 13:11:16,0.6351846631427569,0.9768829754123871,,,31,3,7,0,1
behavior_log2.json,2025-12-23 13:11:19,0.6351846631427569,0.9768829754123871,,,25,6,12,0,1
behavior_log2.json,2025-12-23 13:11:19,0.6351846631427569,0.9768829754123871,,,26,6,12,0,1
behavior_log2.json,2025-12-23 13:11:22,0.6351846631427569,0.9768829754123871,,,46,12,24,0,1
behavior_log2.json,2025-12-23 13:11:23,0.6351846631427569,0.9768829754123871,,,25,6,12,0,1
behavior_log2.json,2025-12-23 13:11:31,0.6351846631427569,0.9768829754123871,,,41,7,13,0,0
behavior_log2.json,2025-12-23 13:11:31,0.6351846631427569,0.9768829754123871,,,25,4,7,0,0
behavior_log2.json,2025-12-23 13:11:44,0.6351846631427569,0.9768829754123871,,,33,11,25,0,1
behavior_log2.json,2025-12-23 13:11:44,0.6351846631427569,0.9768829754123871,,,20,7,16,0,1
behavior_log2.json,2025-12-23 13:11:48,0.6351846631427569,0.9768829754123871,,,17,5,10,0,1
behavior_log2.json,2025-12-23 13:11:53,0.6351846631427569,0.9768829754123871,,,20,5,11,0,0
behavior_log2.json,2025-12-23 13:12:01,0.6351846631427569,0.9768829754123871,,,25,3,5,0,1
behavior_log2.json,2025-12-23 13:12:03,0.6351846631427569,0.9768829754123871,,,36,6,13,0,1
behavior_log2.json,2025-12-23 13:12:05,0.6351846631427569,0.9768829754123871,,,24,7,14,0,1
behavior_log2.json,2025-12-23 13:12:06,0.6351846631427569,0.9768829754123871,,,32,9,18,0,1
behavior_log2.json,2025-12-23 13:12:09,0.6351846631427569,0.9768829754123871,,,25,4,9,0,1
behavior_log2.json,2025-12-23 13:12:10,0.6351846631427569,0.9768829754123871,,,28,4,9,0,1
behavior_log2.json,2025-12-23 13:12:13,0.6351846631427569,0.9768829754123871,,,23,6,15,0,0
behavior_log2.json,2025-12-23 13:12:18,0.6351846631427569,0.9768829754123871,,,12,5,11,0,0
behavior_log2.json,2025-12-23 13:14:21,0.6617612615151457,0.880592880716643,,,18,4,8,0,0
behavior_log2.json,2025-12-23 13:14:25,0.6617612615151457,0.880592880716643,,,16,6,13,0,0
behavior_log2.json,2025-12-23 13:14:29,0.6617612615151457,0.880592880716643,,,15,4,16,0,0
behavior_log2.json,2025-12-23 13:15:15,0.6617612615151457,0.880592880716643,,,12,9,16,0,0
behavior_log2.json,2025-12-23 13:15:23,0.6617612615151457,0.880592880716643,,,16,4,8,0,0
behavior_log2.json,2025-12-23 13:16:03,0.6617612615151457,0.880592880716643,,,11,7,14,0,0
behavior_log2.json,2025-12-23 14:06:06,0.6885759580786242,1.0595626072041167,,,19,4,13,0,0
behavior_log2.json,2025-12-23 14:06:11,0.6885759580786242,1.0595626072041167,,,17,5,12,0,0
behavior_log2.json,2025-12-23 14:06:53,0.6885759580786242,1.0595626072041167,,,19,3,4,0,0
behavior_log2.json,2025-12-23 14:07:01,0.6885759580786242,1.0595626072041167,,,15,3,5,0,0
behavior_log2.json,2025-12-23 14:07:24,0.6885759580786242,1.0595626072041167,,,29,7,14,0,0
behavior_log2.json,2025-12-23 14:07:26,0.6885759580786242,1.0595626072041167,,,15,3,8,0,1
behavior_log2.json,2025-12-23 14:07:30,0.6885759580786242,1.0595626072041167,,,17,2,4,0,1
behavior_log2.json,2025-12-23 14:07:33,0.6885759580786242,1.0595626072041167,,,30,2,4,0,1
behavior_log2.json,2025-12-23 14:07:35,0.6885759580786242,1.0595626072041167,,,23,2,2,0,1
behavior_log2.json,2025-12-23 14:07:37,0.6885759580786242,1.0595626072041167,,,35,3,4,0,0
behavior_log2.json,2025-12-23 14:07:39,0.6885759580786242,1.0595626072041167,,,23,3,4,0,0
behavior_log2.json,2025-12-23 14:07:47,0.6885759580786242,1.0595626072041167,,,23,4,7,0,0
behavior_log2.json,2025-12-23 14:07:52,0.6885759580786242,1.0595626072041167,,,25,3,4,0,0
behavior_log2.json,2025-12-23 14:07:56,0.6885759580786242,1.0595626072041167,,,25,4,6,0,0
behavior_log2.json,2025-12-23 14:07:59,0.6885759580786242,1.0595626072041167,,,42,4,6,0,0
behavior_log2.json,2025-12-23 14:08:00,0.6885759580786242,1.0595626072041167,,,23,2,2,0,0
behavior_log2.json,2025-12-23 14:08:08,0.6885759580786242,1.0595626072041167,,,24,4,7,0,0
behavior_log2.json,2025-12-23 14:08:13,0.6885759580786242,1.0595626072041167,,,15,4,8,0,1
behavior_log2.json,2025-12-23 14:08:15,0.6885759580786242,1.0595626072041167,,,30,5,9,0,1
behavior_log2.json,2025-12-23 14:08:17,0.6885759580786242,1.0595626072041167,,,23,2,3,0,1
behavior_log2.json,2025-12-23 14:08:19,0.6885759580786242,1.0595626072041167,,,37,4,7,0,1
behavior_log2.json,2025-12-23 14:08:21,0.6885759580786242,1.0595626072041167,,,24,4,8,0,1
behavior_log2.json,2025-12-23 14:08:23,0.6885759580786242,1.0595626072041167,,,35,4,8,0,0
behavior_log2.json,2025-12-23 14:08:29,0.6885759580786242,1.0595626072041167,,,26,0,0,0,0
behavior_log2.json,2025-12-23 14:08:33,0.6885759580786242,1.0595626072041167,,,47,3,6,0,0
behavior_log2.json,2025-12-23 14:08:33,0.6885759580786242,1.0595626072041167,,,24,3,6,0,0
behavior_log2.json,2025-12-23 14:08:43,0.6885759580786242,1.0595626072041167,,,34,3,6,0,0
behavior_log2.json,2025-12-23 14:08:47,0.6885759580786242,1.0595626072041167,,,32,2,5,0,1
behavior_log2.json,2025-12-23 14:08:50,0.6885759580786242,1.0595626072041167,,,25,2,4,0,1
behavior_log2.json,2025-12-23 14:08:50,0.6885759580786242,1.0595626072041167,,,29,2,4,0,1
behavior_log2.json,2025-12-23 14:08:54,0.6885759580786242,1.0595626072041167,,,49,4,7,0,1
behavior_log2.json,2025-12-23 14:08:54,0.6885759580786242,1.0595626072041167,,,25,2,3,0,1
behavior_log2.json,2025-12-23 14:08:58,0.6885759580786242,1.0595626072041167,,,24,2,3,0,0
behavior_log2.json,2025-12-23 14:09:09,0.6885759580786242,1.0595626072041167,,,36,4,7,0,0
behavior_log2.json,2025-12-23 14:09:16,0.6885759580786242,1.0595626072041167,,,22,4,12,0,1
behavior_log2.json,2025-12-23 14:09:17,0.6885759580786242,1.0595626072041167,,,32,4,12,0,1
behavior_log2.json,2025-12-23 14:09:20,0.6885759580786242,1.0595626072041167,,,24,2,5,0,1
behavior_log2.json,2025-12-23 14:09:21,0.6885759580786242,1.0595626072041167,,,32,3,9,0,1
behavior_log2.json,2025-12-23 14:09:24,0.6885759580786242,1.0595626072041167,,,24,3,7,0,1
behavior_log2.json,2025-12-23 14:09:28,0.6885759580786242,1.0595626072041167,,,48,5,11,0,1
behavior_log2.json,2025-12-23 14:09:28,0.6885759580786242,1.0595626072041167,,,25,2,4,0,1
behavior_log2.json,2025-12-23 14:09:31,0.6885759580786242,1.0595626072041167,,,45,4,7,0,1
behavior_log2.json,2025-12-23 14:09:32,0.6885759580786242,1.0595626072041167,,,24,2,4,0,1
behavior_log2.json,2025-12-23 14:09:38,0.6885759580786242,1.0595626072041167,,,36,2,5,0,0
behavior_log2.json,2025-12-23 14:09:41,0.6885759580786242,1.0595626072041167,,,31,4,7,0,0
behavior_log2.json,2025-12-23 14:09:45,0.6885759580786242,1.0595626072041167,,,25,1,1,0,0
behavior_log2.json,2025-12-23 14:09:45,0.6885759580786242,1.0595626072041167,,,26,1,1,0,0
behavior_log2.json,2025-12-23 14:09:52,0.6885759580786242,1.0595626072041167,,,41,4,7,0,0
behavior_log2.json,2025-12-23 14:09:55,0.6885759580786242,1.0595626072041167,,,36,4,9,0,1
behavior_log2.json,2025-12-23 14:09:58,0.6885759580786242,1.0595626072041167,,,24,5,10,0,1
behavior_log2.json,2025-12-23 14:09:59,0.6885759580786242,1.0595626072041167,,,32,7,13,0,1
behavior_log2.json,2025-12-23 14:10:02,0.6885759580786242,1.0595626072041167,,,25,5,10,0,1
behavior_log2.json,2025-12-23 14:10:02,0.6885759580786242,1.0595626072041167,,,28,5,10,0,1
behavior_log2.json,2025-12-23 14:10:14,0.6885759580786242,1.0595626072041167,,,23,3,5,0,0
behavior_log2.json,2025-12-23 14:10:20,0.6885759580786242,1.0595626072041167,,,33,4,7,0,1
behavior_log2.json,2025-12-23 14:10:23,0.6885759580786242,1.0595626072041167,,,20,6,12,0,1
behavior_log2.json,2025-12-23 14:10:26,0.6885759580786242,1.0595626072041167,,,36,6,13,0,1
behavior_log2.json,2025-12-23 14:10:27,0.6885759580786242,1.0595626072041167,,,23,2,4,0,1
behavior_log2.json,2025-12-23 14:10:29,0.6885759580786242,1.0595626072041167,,,37,2,7,0,0
behavior_log2.json,2025-12-23 14:10:36,0.6885759580786242,1.0595626072041167,,,20,8,15,0,1
behavior_log2.json,2025-12-23 14:10:39,0.6885759580786242,1.0595626072041167,,,22,3,8,0,1
behavior_log2.json,2025-12-23 14:10:41,0.6885759580786242,1.0595626072041167,,,30,4,10,0,1
behavior_log2.json,2025-12-23 14:10:43,0.6885759580786242,1.0595626072041167,,,22,2,5,0,1
behavior_log2.json,2025-12-23 14:10:46,0.6885759580786242,1.0595626072041167,,,35,4,14,0,0
behavior_log2.json,2025-12-23 14:10:56,0.6885759580786242,1.0595626072041167,,,20,2,5,0,0
behavior_log2.json,2025-12-23 14:11:00,0.6885759580786242,1.0595626072041167,,,19,3,11,0,0
behavior_log2.json,2025-12-23 14:11:04,0.6885759580786242,1.0595626072041167,,,39,4,13,0,0
behavior_log2.json,2025-12-23 14:11:07,0.6885759580786242,1.0595626072041167,,,40,3,5,0,0
behavior_log2.json,2025-12-23 14:11:08,0.6885759580786242,1.0595626072041167,,,25,2,3,0,0
behavior_log2.json,2025-12-23 14:11:13,0.6885759580786242,1.0595626072041167,,,25,2,3,0,1
behavior_log2.json,2025-12-23 14:11:14,0.6885759580786242,1.0595626072041167,,,31,2,4,0,1
behavior_log2.json,2025-12-23 14:11:17,0.6885759580786242,1.0595626072041167,,,19,2,4,0,1
behavior_log2.json,2025-12-23 14:11:21,0.6885759580786242,1.0595626072041167,,,17,4,8,0,1
behavior_log2.json,2025-12-23 14:11:22,0.6885759580786242,1.0595626072041167,,,23,6,13,0,1
behavior_log2.json,2025-12-23 14:11:29,0.6885759580786242,1.0595626072041167,,,25,1,3,0,0
behavior_log2.json,2025-12-23 14:11:34,0.6885759580786242,1.0595626072041167,,,22,2,4,0,0
behavior_log2.json,2025-12-23 14:11:41,0.6885759580786242,1.0595626072041167,,,42,5,10,0,1
behavior_log2.json,2025-12-23 14:11:42,0.6885759580786242,1.0595626072041167,,,23,4,7,0,1
behavior_log2.json,2025-12-23 14:11:45,0.6885759580786242,1.0595626072041167,,,38,4,8,0,1
behavior_log2.json,2025-12-23 14:11:46,0.6885759580786242,1.0595626072041167,,,25,2,2,0,1
behavior_log2.json,2025-12-23 14:11:48,0.6885759580786242,1.0595626072041167,,,35,2,4,0,1
behavior_log2.json,2025-12-23 14:11:58,0.6885759580786242,1.0595626072041167,,,46,3,7,0,0
behavior_log2.json,2025-12-23 14:12:03,0.6885759580786242,1.0595626072041167,,,22,5,8,0,0
behavior_log2.json,2025-12-23 14:12:07,0.6885759580786242,1.0595626072041167,,,23,4,8,0,0
behavior_log2.json,2025-12-23 14:12:07,0.6885759580786242,1.0595626072041167,,,24,4,8,0,0
behavior_log2.json,2025-12-23 14:12:12,0.6885759580786242,1.0595626072041167,,,21,3,12,0,1
behavior_log2.json,2025-12-23 14:12:12,0.6885759580786242,1.0595626072041167,,,25,3,12,0,1
behavior_log2.json,2025-12-23 14:12:16,0.6885759580786242,1.0595626072041167,,,15,3,7,0,1
behavior_log2.json,2025-12-23 14:12:19,0.6885759580786242,1.0595626072041167,,,34,5,12,0,1
behavior_log2.json,2025-12-23 14:12:20,0.6885759580786242,1.0595626072041167,,,23,3,8,0,1
behavior_log2.json,2025-12-23 14:12:24,0.6885759580786242,1.0595626072041167,,,18,3,10,0,1
behavior_log2.json,2025-12-23 14:12:26,0.6885759580786242,1.0595626072041167,,,26,6,15,0,1
behavior_log2.json,2025-12-23 14:12:28,0.6885759580786242,1.0595626072041167,,,23,5,10,0,1
behavior_log2.json,2025-12-23 14:12:29,0.6885759580786242,1.0595626072041167,,,29,7,13,0,1
behavior_log2.json,2025-12-23 14:12:33,0.6885759580786242,1.0595626072041167,,,16,4,11,0,0
behavior_log2.json,2025-12-23 14:12:45,0.6885759580786242,1.0595626072041167,,,14,1,4,0,0
behavior_log2.json,2025-12-23 14:12:49,0.6885759580786242,1.0595626072041167,,,35,4,11,0,1
behavior_log2.json,2025-12-23 14:12:52,0.6885759580786242,1.0595626072041167,,,41,3,6,0,1
behavior_log2.json,2025-12-23 14:12:53,0.6885759580786242,1.0595626072041167,,,24,2,4,0,1
behavior_log2.json,2025-12-23 14:12:56,0.6885759580786242,1.0595626072041167,,,38,4,7,0,1
behavior_log2.json,2025-12-23 14:12:58,0.6885759580786242,1.0595626072041167,,,25,4,8,0,1
behavior_log2.json,2025-12-23 14:13:10,0.6885759580786242,1.0595626072041167,,,23,1,1,0,0
behavior_log2.json,2025-12-23 14:13:14,0.6885759580786242,1.0595626072041167,,,22,3,4,0,0
behavior_log2.json,2025-12-23 14:13:18,0.6885759580786242,1.0595626072041167,,,21,4,9,0,0
behavior_log2.json,2025-12-23 14:13:26,0.6885759580786242,1.0595626072041167,,,45,2,4,0,0
behavior_log2.json,2025-12-23 14:13:31,0.6885759580786242,1.0595626072041167,,,15,4,8,0,1
behavior_log2.json,2025-12-23 14:13:34,0.6885759580786242,1.0595626072041167,,,33,9,18,0,1
behavior_log2.json,2025-12-23 14:13:35,0.6885759580786242,1.0595626072041167,,,20,5,11,0,1
behavior_log2.json,2025-12-23 14:26:32,0.7264739401385365,1.1159602302459446,,,12,6,15,0,0
behavior_log2.json,2025-12-23 14:27:02,0.7264739401385365,1.1159602302459446,,,19,5,13,0,0
behavior_log2.json,2025-12-23 14:27:11,0.7264739401385365,1.1159602302459446,,,22,5,13,0,1
behavior_log2.json,2025-12-23 14:27:51,0.7264739401385365,1.1159602302459446,,,20,5,10,0,0
behavior_log2.json,2025-12-23 14:28:06,0.7264739401385365,1.1159602302459446,,,23,1,5,0,1
behavior_log2.json,2025-12-23 14:28:10,0.7264739401385365,1.1159602302459446,,,10,1,10,0,1
behavior_log2.json,2025-12-23 14:28:30,0.7264739401385365,1.1159602302459446,,,17,4,7,0,0
behavior_log2.json,2025-12-23 14:28:38,0.7264739401385365,1.1159602302459446,,,22,5,9,0,0
behavior_log2.json,2025-12-23 14:28:51,0.7264739401385365,1.1159602302459446,,,15,3,8,0,1
behavior_log2.json,2025-12-23 14:29:13,0.7264739401385365,1.1159602302459446,,,9,4,9,0,0
behavior_log2.json,2025-12-23 14:29:24,0.7264739401385365,1.1159602302459446,,,18,5,11,0,1
behavior_log2.json,2025-12-23 14:29:59,0.7264739401385365,1.1159602302459446,,,14,4,8,0,0
behavior_log2.json,2025-12-23 14:31:01,0.7264739401385365,1.1159602302459446,,,19,5,14,0,1
behavior_log2.json,2025-12-23 14:31:47,0.7264739401385365,1.1159602302459446,,,9,3,7,0,1
behavior_log2.json,2025-12-23 14:31:51,0.7264739401385365,1.1159602302459446,,,18,2,11,0,1
behavior_log2.json,2025-12-23 14:31:57,0.7264739401385365,1.1159602302459446,,,11,2,9,0,1
behavior_log2.json,2025-12-23 14:32:01,0.7264739401385365,1.1159602302459446,,,19,5,13,0,1
behavior_log2.json,2025-12-23 14:32:06,0.7264739401385365,1.1159602302459446,,,24,3,7,0,0
behavior_log2.json,2025-12-23 14:32:10,0.7264739401385365,1.1159602302459446,,,15,1,11,0,1
behavior_log2.json,2025-12-23 14:32:14,0.7264739401385365,1.1159602302459446,,,17,5,18,0,1
behavior_log2.json,2025-12-23 14:33:31,0.7264739401385365,1.1159602302459446,,,25,5,9,0,1
behavior_log2.json,2025-12-23 14:33:35,0.7264739401385365,1.1159602302459446,,,24,3,5,0,1
behavior_log2.json,2025-12-23 14:33:48,0.7264739401385365,1.1159602302459446,,,19,4,11,0,1
behavior_log2.json,2025-12-23 14:33:52,0.7264739401385365,1.1159602302459446,,,23,5,10,0,1
behavior_log2.json,2025-12-23 14:33:56,0.7264739401385365,1.1159602302459446,,,15,3,6,0,0
behavior_log2.json,2025-12-23 14:45:41,0.6681096610872751,0.865007215007215,,,41,5,12,0,0
behavior_log2.json,2025-12-23 14:45:45,0.6681096610872751,0.865007215007215,,,41,4,8,0,0
behavior_log2.json,2025-12-23 14:45:46,0.6681096610872751,0.865007215007215,,,22,2,4,0,0
behavior_log2.json,2025-12-23 14:45:57,0.6681096610872751,0.865007215007215,,,36,6,10,0,0
behavior_log2.json,2025-12-23 14:46:34,0.6681096610872751,0.865007215007215,,,11,4,7,0,0
behavior_log2.json,2025-12-23 14:47:25,0.6681096610872751,0.865007215007215,,,19,8,17,0,0
behavior_log2.json,2025-12-23 14:47:41,0.6681096610872751,0.865007215007215,,,22,4,6,0,0
behavior_log2.json,2025-12-23 14:48:01,0.6681096610872751,0.865007215007215,,,40,3,4,0,0
behavior_log2.json,2025-12-23 14:48:02,0.6681096610872751,0.865007215007215,,,23,2,3,0,0
behavior_log2.json,2025-12-23 14:51:02,0.670444560229043,1.1493312123700055,,,32,6,12,0,1
behavior_log2.json,2025-12-23 14:51:05,0.670444560229043,1.1493312123700055,,,17,4,11,0,1
behavior_log2.json,2025-12-23 14:51:09,0.670444560229043,1.1493312123700055,,,13,7,16,0,1
behavior_log2.json,2025-12-23 14:51:31,0.670444560229043,1.1493312123700055,,,12,5,12,0,0
behavior_log2.json,2025-12-23 14:51:45,0.670444560229043,1.1493312123700055,,,33,1,0,0,0
behavior_log2.json,2025-12-23 14:51:52,0.670444560229043,1.1493312123700055,,,48,1,0,0,1
behavior_log2.json,2025-12-23 14:51:57,0.670444560229043,1.1493312123700055,,,16,3,7,0,1
behavior_log2.json,2025-12-23 14:51:59,0.670444560229043,1.1493312123700055,,,29,6,16,0,1
behavior_log2.json,2025-12-23 14:52:01,0.670444560229043,1.1493312123700055,,,20,6,15,0,1
behavior_log2.json,2025-12-23 14:52:05,0.670444560229043,1.1493312123700055,,,15,8,18,0,0
behavior_log2.json,2025-12-23 14:52:07,0.670444560229043,1.1493312123700055,,,27,10,23,0,0
behavior_log2.json,2025-12-23 14:52:09,0.670444560229043,1.1493312123700055,,,24,4,8,0,0
