source_file,event_timestamp,calib_horizontal_ratio,calib_vertical_ratio,calib_head_neutral_yaw,calib_head_neutral_pitch,window_start,window_end,window_size,gaze_horizontal_deviation_mean,gaze_horizontal_deviation_std,gaze_horizontal_deviation_min,gaze_horizontal_deviation_max,gaze_vertical_deviation_mean,gaze_vertical_deviation_std,gaze_vertical_deviation_min,gaze_vertical_deviation_max,gaze_total_deviation_mean,gaze_total_deviation_std,gaze_total_deviation_min,gaze_total_deviation_max,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_horizontal_ratio_min,gaze_horizontal_ratio_max,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,gaze_vertical_ratio_min,gaze_vertical_ratio_max,gaze_angle_from_real_center_mean,gaze_angle_from_real_center_std,gaze_angle_from_real_center_min,gaze_angle_from_real_center_max,gaze_angle_from_calibrated_center_mean,gaze_angle_from_calibrated_center_std,gaze_angle_from_calibrated_center_min,gaze_angle_from_calibrated_center_max,head_yaw_deviation_mean,head_yaw_deviation_std,head_yaw_deviation_min,head_yaw_deviation_max,head_pitch_deviation_mean,head_pitch_deviation_std,head_pitch_deviation_min,head_pitch_deviation_max,head_is_suspicious_mean,head_is_suspicious_std,head_is_suspicious_min,head_is_suspicious_max,label
behavior_log3.json,2026-04-27 09:48:02,0.6840519697416249,1.1571600274725276,-10.346971923146857,-175.0316898537843,2026-04-27 09:48:02,2026-04-27 09:48:18,10,-0.021376,0.031652,-0.09055931241476456,0.022177755690867773,-0.43751,0.044094,-0.5391585844710846,-0.35537431318681334,0.439148,0.044355,0.3555226606070475,0.5392990465236756,0.662676,0.031652,0.5934926573268603,0.7062297254324926,0.71965,0.044094,0.618001443001443,0.8017857142857142,53.162849,7.611779,34.4920591808175,66.48006355389552,-92.687531,4.107195,-101.5700061277081,-86.88502867219341,-13.691633,6.618817,-22.10819570385328,1.0256760538413445,2.811525,2.76063,-2.186168692992908,7.556188937814852,0.626667,0.48369,0.0,1.0,1
behavior_log3.json,2026-04-27 09:49:35,0.649246195881076,0.9297445677300046,-12.74748510651662,-174.2246228157012,2026-04-27 09:49:35,2026-04-27 09:50:50,10,-0.0134,0.02003,-0.10489135717139852,0.02383374566236296,-0.090507,0.115448,-0.16394370192913876,0.35358876560332864,0.141749,0.044807,0.07408996779659031,0.3688186708535017,0.635846,0.02003,0.5443548387096775,0.673079941543439,0.839237,0.115448,0.7658008658008658,1.2833333333333332,66.58834,6.074882,57.4440148944907,86.75919030240875,-68.209721,67.27284,-107.95515279833896,107.13014956516854,-15.879112,7.415961,-28.582067903485147,-0.5579715145076527,11.903058,17.251367,3.695504216557765,75.04994126693443,0.539007,0.498476,0.0,1.0,1
behavior_log3.json,2026-04-27 09:51:08,0.649246195881076,0.9297445677300046,-12.74748510651662,-174.2246228157012,2026-04-27 09:51:08,2026-04-27 09:52:26,10,0.014454,0.0023,0.012153886426112814,0.01675400062959076,-0.254408,0.056649,-0.31105769904313596,-0.19775929110187085,0.25482,0.056688,0.19813241575364024,0.3115085691776495,0.6637,0.0023,0.6614000823071888,0.6660001965106668,0.675336,0.056649,0.6186868686868686,0.7319852766281337,45.368183,9.804162,35.5640207220459,55.17234529426735,-86.700045,0.216904,-86.91694862447943,-86.48314053924751,-18.268854,6.402109,-27.797470034417017,-6.133739791747381,8.894521,3.015644,1.9631071243411498,17.58392652619736,0.753333,0.431071,0.0,1.0,1
behavior_log3.json,2026-04-27 09:52:32,0.649246195881076,0.9297445677300046,-12.74748510651662,-174.2246228157012,2026-04-27 09:52:32,2026-04-27 09:53:24,10,0.000829,0.01084,-0.03920702869905168,0.020405301081345417,-0.153543,0.023617,-0.25708944507488196,-0.11365510164053849,0.153983,0.023255,0.11731544620081741,0.2571189382939474,0.650075,0.01084,0.6100391671820243,0.6696514969624214,0.776201,0.023617,0.6726551226551226,0.8160894660894661,61.330639,3.243709,48.42782619341726,70.24195487189259,-89.86299,4.640557,-107.62687546519795,-82.10039807727307,-9.800469,5.915931,-24.943612105369425,-3.0508660214031558,11.158548,2.166646,6.8425084594397845,15.878951656063492,0.3,0.458258,0.0,1.0,1
behavior_log3.json,2026-04-27 09:53:30,0.649246195881076,0.9297445677300046,-12.74748510651662,-174.2246228157012,2026-04-27 09:53:30,2026-04-27 09:54:06,10,0.030063,0.005472,0.023806661625563108,0.036646342952639355,-0.153352,0.003795,-0.15672869471413153,-0.14633908432452114,0.156343,0.004658,0.14826289063246192,0.16095601324149994,0.679309,0.005472,0.6730528575066391,0.6858925388337154,0.776392,0.003795,0.773015873015873,0.7834054834054834,57.026581,1.113385,55.749620385386336,58.59095555904736,-78.953764,1.739893,-80.7599824484215,-76.83952262657444,-16.484282,9.685815,-29.332442913305698,-2.4536930954786413,14.565198,1.93847,11.55277061764724,18.925222880941504,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 09:54:09,0.649246195881076,0.9297445677300046,-12.74748510651662,-174.2246228157012,2026-04-27 09:54:09,2026-04-27 09:58:32,10,0.026148,0.012844,-0.021074927373673003,0.05416935102216547,-0.168091,0.037133,-0.2503359677204213,-0.06061799719887939,0.171094,0.034773,0.07998197298066377,0.25057790734900487,0.686725,0.022339,0.628171268507403,0.737406144302696,0.789653,0.052193,0.7402597402597403,0.953125,56.931962,2.987222,52.72859216895351,66.55340359452119,-80.248155,7.406897,-98.92373585951654,-49.27904117031944,-11.853898,7.360505,-27.271418980553314,3.926648173094314,28.929119,47.726765,-2.633236711385507,281.30972764164153,0.88,0.324962,0.0,1.0,1
behavior_log3.json,2026-04-27 09:58:35,0.6832367932805306,1.0137429971988794,19.053075846617517,-175.30806497379768,2026-04-27 09:58:35,2026-04-27 09:59:16,10,-0.021098,0.019221,-0.06378730894134033,0.02395984605896595,-0.214857,0.08128,-0.352145665958691,-0.06870331465919677,0.217387,0.079546,0.07210290318459109,0.35219688647439684,0.662139,0.019221,0.6194494843391902,0.7071966393394965,0.798886,0.08128,0.6615973312401884,0.9450396825396826,60.002879,8.76935,42.358321440146234,71.46189565861651,-97.699191,7.529157,-113.7746321960282,-84.03996830174661,-5.428399,4.855785,-14.726260880044228,0.7454106089076085,32.148282,45.006357,-2.110556542979566,210.52322334745554,0.313333,0.463849,0.0,1.0,1
behavior_log3.json,2026-04-27 09:59:18,0.6832367932805306,1.0137429971988794,19.053075846617517,-175.30806497379768,2026-04-27 09:59:18,2026-04-27 09:59:55,10,-0.011044,0.025312,-0.07739526046531353,0.027539859723013205,-0.217855,0.11411,-0.41937070282658506,0.08603024543150606,0.224939,0.103185,0.04690760220326804,0.4197800579996854,0.672193,0.025312,0.605841532815217,0.7107766530035438,0.795888,0.11411,0.5943722943722943,1.0997732426303855,56.492126,13.11985,29.812084930068856,79.9920946953982,-85.354224,49.177786,-138.8628359640166,171.97208012229206,-3.225439,1.584045,-7.575802290916787,-0.8497726810621913,11.362143,16.490276,0.5603321584944183,74.16471784532382,0.066667,0.249444,0.0,1.0,1
behavior_log3.json,2026-04-27 09:59:57,0.6832367932805306,1.0137429971988794,19.053075846617517,-175.30806497379768,2026-04-27 09:59:57,2026-04-27 10:00:42,10,-0.005452,0.027099,-0.059027725576131784,0.046352915577488774,-0.252011,0.155433,-0.47057188259919336,0.058535914365746455,0.258554,0.14691,0.026228587165688388,0.4723944627938663,0.677785,0.027099,0.6242090677043988,0.7295897088580193,0.761732,0.155433,0.543171114599686,1.0722789115646258,49.069886,20.977217,10.875909082145135,77.00598988567707,-84.952353,51.941595,-157.61203649337466,179.17033939351197,-2.60143,1.321166,-5.693815861233778,0.6793884173998208,10.930078,14.935369,0.2646524649286448,75.04553697754139,0.053333,0.224697,0.0,1.0,1
behavior_log3.json,2026-04-27 10:00:46,0.6832367932805306,1.0137429971988794,19.053075846617517,-175.30806497379768,2026-04-27 10:00:46,2026-04-27 10:01:05,10,0.016812,0.04081,-0.07882988266682267,0.09940568006481876,-0.260825,0.125492,-0.4455195539754362,0.012447478991596928,0.270324,0.112478,0.07249075353108458,0.44635099668766864,0.700048,0.04081,0.6044069106137079,0.7826424733453493,0.752918,0.125492,0.5682234432234432,1.0261904761904763,47.834677,15.284843,17.960160265594986,78.68265683123292,-80.123213,36.229223,-141.9197262270012,174.24789575237276,-0.116615,1.156496,-2.5671329874732542,3.0230804055411937,7.132688,1.61723,3.761464360126297,10.205935314485828,0.0,0.0,0.0,0.0,1
behavior_log3.json,2026-04-27 10:01:12,0.6832367932805306,1.0137429971988794,19.053075846617517,-175.30806497379768,2026-04-27 10:01:12,2026-04-27 10:02:15,10,0.022487,0.039427,-0.10440114337633222,0.077217615359362,-0.222547,0.150526,-0.5242741327300149,0.09382503001200493,0.238361,0.13202,0.0037109117817697443,0.5265307563293264,0.705724,0.039427,0.5788356499041983,0.7604544086398926,0.791196,0.150526,0.4894688644688645,1.1075680272108843,49.952073,18.438705,-2.5997886467039932,81.31598708301388,-65.526732,58.5297,-170.35708105061056,178.67571607710337,0.963647,1.272393,-0.8690461838467556,5.3436690892810965,8.126059,2.339444,3.631115780360915,13.313957120486293,0.0,0.0,0.0,0.0,1
behavior_log3.json,2026-04-27 10:02:16,0.6832367932805306,1.0137429971988794,19.053075846617517,-175.30806497379768,2026-04-27 10:02:16,2026-04-27 10:04:36,10,0.037865,0.04041,-0.0769232250479398,0.12149448441714927,-0.175448,0.132096,-0.39198975044563256,0.2817303906411047,0.210259,0.084198,0.0628338504605283,0.39507545517978826,0.724348,0.040158,0.6104356525409156,0.8088533620060047,0.809717,0.123248,0.6217532467532468,1.2591836734693875,51.936807,12.140913,27.637859836303413,77.17122093454222,-63.782307,51.314112,-128.52301991033224,174.42874495152026,2.547121,5.732676,-7.884166826861199,25.136673686930433,30.3906,83.212384,-0.7883400261287932,349.94976016090834,0.193333,0.394912,0.0,1.0,1
behavior_log3.json,2026-04-27 10:04:37,0.6873588775888554,0.9774532828282828,2.5435022970661665,-169.73087871623636,2026-04-27 10:04:37,2026-04-27 10:05:05,10,0.005663,0.019587,-0.014324941397024449,0.08590042613263316,-0.116176,0.145926,-0.2573460091495805,0.2817303906411047,0.176474,0.063746,0.013272782091786306,0.2820503156746321,0.693022,0.019587,0.6730339361918309,0.7732593037214885,0.861278,0.145926,0.7201072736787023,1.2591836734693875,59.841694,6.750187,45.58119121612454,75.18560979669184,-55.125662,65.050353,-94.54283916028842,89.22290167792413,-0.613331,3.46317,-4.382822319603052,7.167647741130284,3.407273,2.213211,-0.7883400261287932,7.524589304910393,0.0,0.0,0.0,0.0,1
behavior_log3.json,2026-04-27 10:05:06,0.6873588775888554,0.9774532828282828,2.5435022970661665,-169.73087871623636,2026-04-27 10:05:06,2026-04-27 10:05:44,10,-0.008536,0.032945,-0.08708734376468996,0.05907483923959833,-0.042815,0.171174,-0.28622784160284154,0.197716785198928,0.166556,0.067462,0.026059655745378264,0.28695792760121575,0.678823,0.032945,0.6002715338241654,0.7464337168284537,0.934638,0.171174,0.6912254412254413,1.1751700680272108,64.564117,11.169842,42.47304488799758,78.47689281186469,-7.818405,100.43267,-175.13566120370302,154.34583600353284,-0.331981,3.649459,-4.500744459069585,6.272171294969161,2.892276,2.814258,-0.42815639300718544,8.406662510484523,0.0,0.0,0.0,0.0,1
behavior_log3.json,2026-04-27 10:05:51,0.6873588775888554,0.9774532828282828,2.5435022970661665,-169.73087871623636,2026-04-27 10:05:51,2026-04-27 10:06:53,10,-0.008628,0.023735,-0.06362112885110671,0.060196514703379056,-0.066347,0.131839,-0.2904438636760065,0.14542086683158117,0.133579,0.06766,0.004570733724527433,0.2909970680814594,0.67873,0.023735,0.6237377487377487,0.7475553922922344,0.911107,0.131839,0.6870094191522763,1.122874149659864,64.42265,8.938702,42.33152452819528,77.18423062890113,-25.982929,95.436741,-156.6822420999109,158.1280510978793,-1.867758,1.415471,-3.2928376308811655,4.397756472876642,0.899709,0.649017,-0.5653541196790854,2.4133047764669016,0.0,0.0,0.0,0.0,1
behavior_log3.json,2026-04-27 10:08:25,0.7031208180219746,1.0161248473748474,15.204740783652172,-176.82897040383503,2026-04-27 10:08:25,2026-04-27 10:08:51,10,-0.072476,0.038414,-0.15977874836411543,0.015326808320388574,-0.15463,0.031811,-0.21444735819735827,-0.09466793127507422,0.175264,0.03055,0.11155857354798163,0.22934452163304364,0.630645,0.038414,0.5433420696578591,0.7184476263423631,0.861495,0.031811,0.8016774891774892,0.9214569160997732,70.130025,5.700102,60.23405656766163,83.26965728229221,-114.666243,13.386085,-142.19247833907522,-83.48298988420252,-0.706918,3.278771,-10.09255334083192,4.348425470665992,2.526053,1.814189,-0.29119602157371105,5.0108862943990005,0.0,0.0,0.0,0.0,1
behavior_log3.json,2026-04-27 10:08:53,0.7031208180219746,1.0161248473748474,15.204740783652172,-176.82897040383503,2026-04-27 10:08:53,2026-04-27 10:09:11,10,-0.017957,0.071429,-0.15977874836411543,0.08510494388799783,-0.120044,0.02403,-0.17218545343545355,-0.05705455259026704,0.138156,0.03641,0.06642356540444454,0.21868791197008902,0.685163,0.071429,0.5433420696578591,0.7882257619099724,0.896081,0.02403,0.8439393939393939,0.9590702947845804,65.631728,8.414273,54.39499044093166,83.26965728229221,-93.800506,27.612366,-137.028022854525,-49.98928706284357,-1.337946,2.687862,-9.880736550711683,1.1751202142246502,3.645501,0.889455,2.7614333267860047,6.206090406941428,0.0,0.0,0.0,0.0,1
behavior_log3.json,2026-04-27 10:09:13,0.7031208180219746,1.0161248473748474,15.204740783652172,-176.82897040383503,2026-04-27 10:09:13,2026-04-27 10:09:47,10,-0.057623,0.04168,-0.13917033630833497,0.06983079177174045,-0.162479,0.052076,-0.24866452991453003,-0.05084706959706964,0.175491,0.058069,0.05087331300123987,0.27313213133760567,0.645498,0.04168,0.5639504817136396,0.772951609793715,0.853646,0.052076,0.7674603174603174,0.9652777777777778,67.948522,3.789293,57.52462743387891,79.5057148276323,-106.446201,13.234474,-129.15940460898582,-51.33426176606919,-6.933399,2.383025,-14.128390612350284,-1.6700624859936362,5.782812,1.011521,4.29437816281245,8.084827138223062,0.0,0.0,0.0,0.0,1
behavior_log3.json,2026-04-27 10:09:48,0.7031208180219746,1.0161248473748474,15.204740783652172,-176.82897040383503,2026-04-27 10:09:48,2026-04-27 10:10:13,10,-0.038239,0.053286,-0.12373726298052479,0.07814002639676454,-0.155977,0.045466,-0.24181027306027314,-0.06572802197802208,0.16816,0.049191,0.07463237370760097,0.25130981248010503,0.664882,0.053286,0.5793835550414498,0.7812608444187391,0.860148,0.045466,0.7743145743145743,0.9503968253968254,65.928728,4.898157,55.801349621206406,77.08896631311005,-99.063938,19.800725,-127.4199007089148,-51.98605711115681,-8.982502,2.003482,-16.055829916822855,-4.509062903589413,5.513994,0.654239,4.211609431012391,7.835408374731799,0.026667,0.161107,0.0,1.0,1
behavior_log3.json,2026-04-27 10:10:14,0.7031208180219746,1.0161248473748474,15.204740783652172,-176.82897040383503,2026-04-27 10:10:14,2026-04-27 10:10:38,10,-0.067984,0.06052,-0.1625892005166728,0.03945677981878115,-0.179633,0.066627,-0.2712475024975025,-0.06572802197802208,0.196966,0.078715,0.07463237370760097,0.30549700034013144,0.635137,0.06052,0.5405316175053018,0.7425775978407557,0.836492,0.066627,0.7448773448773449,0.9503968253968254,69.200234,5.381896,61.32025717137661,81.41020687102034,-104.508657,16.968711,-123.27024685015931,-59.02344730482219,-11.201901,3.313831,-17.66186405778067,-7.4967956050066125,6.10623,0.833224,4.996674349595395,8.042596498773804,0.26,0.438634,0.0,1.0,1
behavior_log3.json,2026-04-27 10:10:38,0.7031208180219746,1.0161248473748474,15.204740783652172,-176.82897040383503,2026-04-27 10:10:38,2026-04-27 10:10:55,10,-0.042309,0.056588,-0.1466310358742977,0.04928423306728702,-0.140373,0.054778,-0.2397179209679211,-0.06473595848595848,0.152265,0.067178,0.0756720157922079,0.28100772643248095,0.660812,0.056588,0.5564897821476769,0.7524050510892616,0.875752,0.054778,0.7764069264069263,0.951388888888889,67.636941,5.114631,59.13884463269345,79.33380154929166,-99.893919,16.937303,-124.35346060328743,-52.71756271961951,-14.300606,2.617189,-17.66186405778067,-8.59003047951376,7.117608,0.638112,5.621019710485285,8.042596498773804,0.613333,0.486986,0.0,1.0,1
behavior_log3.json,2026-04-27 10:10:57,0.7031208180219746,1.0161248473748474,15.204740783652172,-176.82897040383503,2026-04-27 10:10:57,2026-04-27 10:11:16,10,-0.021993,0.041325,-0.08603724370155819,0.04928423306728702,-0.147501,0.049624,-0.226730907980908,-0.06473595848595848,0.154341,0.050886,0.07802727645378559,0.2381612127139423,0.681127,0.041325,0.6170835743204164,0.7524050510892616,0.868623,0.049624,0.7893939393939394,0.951388888888889,64.069985,3.163752,59.13884463269345,69.55262237867993,-94.019207,17.308772,-113.06109251492363,-52.71756271961951,-16.261425,1.563428,-18.465132722166423,-13.783407163766544,7.527809,0.498364,6.52732859696647,8.56911119967819,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 10:11:18,0.7031208180219746,1.0161248473748474,15.204740783652172,-176.82897040383503,2026-04-27 10:11:18,2026-04-27 10:11:34,10,-0.035653,0.029401,-0.08959662291883208,0.03017454515143747,-0.141591,0.062611,-0.20984779109779117,-0.0115896999825571,0.147734,0.065408,0.012718486367628472,0.22674878972193108,0.667468,0.029401,0.6135241951031425,0.733295363173412,0.874534,0.062611,0.8062770562770563,1.0045351473922903,65.89185,2.028021,62.51851856584991,69.92011060402592,-99.240186,14.740673,-114.82921149806562,-50.33551329651984,-17.911845,1.794836,-22.127354379237055,-15.745169401710967,7.530062,0.940352,6.00070750764263,9.511664928615204,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 10:11:34,0.7031208180219746,1.0161248473748474,15.204740783652172,-176.82897040383503,2026-04-27 10:11:34,2026-04-27 10:13:07,10,-0.032372,0.032999,-0.088358164828641,0.03784829814535795,-0.195426,0.038023,-0.31057206682206684,-0.11511474636474639,0.200753,0.038369,0.11922417747194236,0.3228965375813368,0.651429,0.027145,0.6090161305131413,0.7121597953881503,0.75948,0.063015,0.6227272727272727,0.901010101010101,58.949108,6.944715,34.20474146770652,69.92011060402592,-99.156198,9.747767,-115.0124538394275,-78.08301999062468,-8.92764,11.511952,-55.831104034427014,6.127405842720471,27.945683,64.153755,4.93155575633952,340.3683241562251,0.468085,0.49898,0.0,1.0,0
behavior_log3.json,2026-04-27 10:13:09,0.6743114972427924,0.9248331529581529,10.430062179350461,-169.7876431282237,2026-04-27 10:13:09,2026-04-27 10:13:42,10,-0.054195,0.022567,-0.08470456429962259,-0.011833101464052365,-0.37541,0.077528,-0.4496500027750027,-0.20753854280639994,0.379548,0.079581,0.20787560953720005,0.4568446444846013,0.620116,0.022567,0.5896069329431698,0.66247839577874,0.549423,0.077528,0.4751831501831502,0.717294610151753,13.781761,24.243978,-14.85667807414466,55.72497574960651,-97.889612,2.118096,-100.7231577270976,-93.26326623773073,-6.643582,6.416743,-17.629902642635088,6.127405842720471,15.024905,7.369637,4.491499333195833,36.049521281681166,0.7,0.458258,0.0,1.0,1
behavior_log3.json,2026-04-27 10:13:45,0.6743114972427924,0.9248331529581529,10.430062179350461,-169.7876431282237,2026-04-27 10:13:45,2026-04-27 10:14:26,10,-0.039121,0.006177,-0.04959941293616965,-0.03042332988610541,-0.408174,0.011515,-0.42327098963128373,-0.39395714871029996,0.410085,0.011713,0.3953950726285117,0.42536574027196844,0.63519,0.006177,0.6247120843066227,0.643888167356687,0.51666,0.011515,0.5015621633268692,0.530876004247853,6.90959,4.588611,0.6772752435319291,12.479488779400713,-95.467998,0.808618,-96.87656371135918,-94.41248367887388,-11.907842,4.717588,-23.005058286773885,1.8197061740522358,22.755035,9.837617,8.3048826915811,45.38254580731494,0.98,0.14,0.0,1.0,1
behavior_log3.json,2026-04-27 10:14:36,0.6743114972427924,0.9248331529581529,10.430062179350461,-169.7876431282237,2026-04-27 10:14:36,2026-04-27 10:15:28,10,-0.0389,0.004328,-0.04706969613099654,-0.03339537318814623,-0.369717,0.037522,-0.4202618314225457,-0.32648970718823667,0.371767,0.037685,0.3281932050640843,0.4222149612230233,0.635411,0.004328,0.6272418011117958,0.6409161240546462,0.555116,0.037522,0.5045713215356072,0.5983434457699163,20.710486,13.168894,1.9575409161450879,34.91066385548499,-96.012148,0.379751,-96.7294465974609,-95.51320236479471,-14.505522,3.388909,-22.755472110630723,-1.7988978039078916,27.900146,11.989792,4.305325823116021,47.09058104747422,0.866667,0.339935,0.0,1.0,1
behavior_log3.json,2026-04-27 10:15:31,0.6743114972427924,0.9248331529581529,10.430062179350461,-169.7876431282237,2026-04-27 10:15:31,2026-04-27 10:16:13,10,-0.020252,0.002342,-0.023618396963801636,-0.017707544250623375,-0.332497,0.013955,-0.35657373380587665,-0.3201603222874232,0.333123,0.013912,0.32064963603686575,0.3571813526770086,0.65406,0.002342,0.6506931002789907,0.656603952992169,0.592336,0.013955,0.5682594191522763,0.6046728306707297,30.791153,3.96109,23.97598805501961,34.38700232589466,-93.492758,0.450204,-94.19895578876375,-93.16571058087325,-7.716891,6.710181,-19.084878765833544,8.398376099790458,19.0133,4.232175,11.3046834505964,31.21604090481094,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 10:16:16,0.6743114972427924,0.9248331529581529,10.430062179350461,-169.7876431282237,2026-04-27 10:16:16,2026-04-27 10:17:59,10,-0.030898,0.031397,-0.09247714330711232,0.04137246261725458,-0.23855,0.064462,-0.34902842572745474,-0.09249884419787313,0.242836,0.063502,0.10383861210059728,0.3561457530042195,0.658,0.028684,0.5991991090571213,0.7330487149814882,0.762122,0.081231,0.5804192830978545,0.9226190476190477,57.314664,10.076729,27.169034994111684,74.52373264017889,-97.397316,9.260693,-120.52456199477234,-67.4106980437104,-8.099042,6.522967,-19.985420410305494,4.371670926302535,9.374638,12.44097,-7.612809883008396,32.90547021838725,0.496552,0.499988,0.0,1.0,1
behavior_log3.json,2026-04-27 10:18:00,0.6916762523642336,1.0151178918169208,14.298027458525095,-159.54898066673852,2026-04-27 10:18:00,2026-04-27 10:18:22,10,-0.019497,0.033607,-0.07516964972317719,0.04784081572426313,-0.258178,0.113218,-0.4185089452079742,-0.011858254628712261,0.261647,0.111915,0.04482599611284022,0.4240487281131987,0.672179,0.033607,0.6165066026410564,0.7395170680884967,0.756939,0.113218,0.5966089466089466,1.0032596371882085,53.349355,9.031035,35.207475704063256,64.97835593569538,-89.810896,14.111721,-100.49414585627267,-15.339602258852615,-9.568937,2.250918,-15.877277429252441,-5.769069003706292,0.775521,1.251321,-3.5295817683081054,2.366350353639774,0.04,0.195959,0.0,1.0,1
behavior_log3.json,2026-04-27 10:18:25,0.6916762523642336,1.0151178918169208,14.298027458525095,-159.54898066673852,2026-04-27 10:18:25,2026-04-27 10:18:52,10,-0.023155,0.030033,-0.06619333192332988,0.04784081572426313,-0.266028,0.144829,-0.4443386710377001,0.04426419435087969,0.271341,0.139852,0.024296195801730317,0.44897196434106545,0.668521,0.030033,0.6254829204409037,0.7395170680884967,0.749089,0.144829,0.5707792207792207,1.0593820861678005,50.527705,13.239478,25.383598959921034,69.29915531604405,-86.321402,28.627545,-99.19825875691366,66.0017724731373,-10.051743,4.844443,-25.665948907203962,-4.152317825728879,-1.628741,2.254429,-9.5248633273429,0.920812235521197,0.206667,0.404914,0.0,1.0,1
behavior_log3.json,2026-04-27 10:18:55,0.6916762523642336,1.0151178918169208,14.298027458525095,-159.54898066673852,2026-04-27 10:18:55,2026-04-27 10:19:13,10,-0.045019,0.027059,-0.10579038286491871,0.006007415697585783,-0.219268,0.071203,-0.35909336079238974,-0.036659841930299586,0.224755,0.073436,0.04199085594402911,0.36348664958587584,0.646657,0.027059,0.5858858694993149,0.6976836680618194,0.795849,0.071203,0.6560245310245311,0.9784580498866212,63.135056,4.738614,49.06208179088842,71.76652084000749,-101.125791,6.105146,-126.5819420460103,-85.02219296726963,-11.840327,4.054551,-25.665948907203962,-5.507914184468788,-2.638166,2.067538,-9.5248633273429,1.6385132903343163,0.566667,0.495536,0.0,1.0,1
behavior_log3.json,2026-04-27 10:19:14,0.6916762523642336,1.0151178918169208,14.298027458525095,-159.54898066673852,2026-04-27 10:19:14,2026-04-27 10:20:11,10,-0.038019,0.028224,-0.08828328174437217,0.012315344274421824,-0.14307,0.101424,-0.3668494935485225,0.01676986328512009,0.15076,0.101338,0.007893430201562369,0.3699211045891036,0.653657,0.028224,0.6033929706198614,0.7039915966386554,0.872048,0.101424,0.6482683982683983,1.031887755102041,66.776798,4.710926,45.81593858601224,73.30160787369253,-88.448137,54.126834,-126.5819420460103,105.22628562444608,-12.074349,4.62035,-28.13768382338374,-5.6067171766726265,-1.831589,2.009243,-9.124657865923922,1.55007959680961,0.313333,0.463849,0.0,1.0,1
behavior_log3.json,2026-04-27 10:20:41,0.6916762523642336,1.0151178918169208,14.298027458525095,-159.54898066673852,2026-04-27 10:20:41,2026-04-27 10:21:03,10,-0.012929,0.008155,-0.02962458485038122,0.0034284561858531903,-0.412074,0.080994,-0.5379700396690686,-0.31756841748173215,0.412335,0.081109,0.31756892808231224,0.5387032549880307,0.678747,0.008155,0.6620516675138524,0.6951047085500868,0.603044,0.080994,0.47714785214785216,0.6975494743351887,26.276397,20.089667,-7.9527878991914704,47.78505902336925,-91.716443,1.006087,-93.42743035488114,-89.39363734974647,-16.254119,3.597352,-24.94723539724708,-9.625011261002694,-2.694542,2.60183,-9.839740479169308,1.5837302779347624,0.92,0.271293,0.0,1.0,1
behavior_log3.json,2026-04-27 10:21:06,0.6916762523642336,1.0151178918169208,14.298027458525095,-159.54898066673852,2026-04-27 10:21:06,2026-04-27 10:23:01,10,-0.038024,0.04037,-0.1326394554120759,-0.0043685364850891695,-0.358198,0.136345,-0.5052694069684359,-0.07175880060762152,0.369294,0.116592,0.14341079930477327,0.5064474191628469,0.671646,0.011325,0.649004661211268,0.6873077158791444,0.698792,0.216447,0.5098484848484849,1.1527210884353742,36.035918,22.769413,3.5859167598597406,76.91000626419891,-101.644097,18.847768,-149.9753615661293,-90.57429092537078,-13.121349,5.683648,-28.726107299798464,6.614237794637512,-2.820464,2.331108,-11.904570392649845,0.7974947051923493,0.82,0.384187,0.0,1.0,1
behavior_log3.json,2026-04-27 10:23:04,0.7816441166233439,1.2244798890429958,10.092902358424114,-166.15050925714212,2026-04-27 10:23:04,2026-04-27 10:23:43,10,-0.136465,0.026017,-0.19900669948640115,-0.09571883742075371,-0.17588,0.088297,-0.3364696849613631,-0.03400369856680552,0.231035,0.06821,0.11736888608542406,0.36138689340850777,0.645179,0.026017,0.5826374171369427,0.6859252792025902,1.048599,0.088297,0.8880102040816327,1.1904761904761902,74.8175,3.51524,68.67601692949656,82.73956431817975,-131.5902,16.330905,-167.8993010717041,-111.13898862702501,-0.222022,3.889194,-7.0897373076325865,10.481663877863772,-3.191552,2.334672,-7.327396602769397,3.876036363124996,0.0,0.0,0.0,0.0,1
behavior_log3.json,2026-04-27 10:23:46,0.7816441166233439,1.2244798890429958,10.092902358424114,-166.15050925714212,2026-04-27 10:23:46,2026-04-27 10:24:08,10,-0.101336,0.05848,-0.19788835625468038,-0.004326004627812519,-0.172844,0.060376,-0.2926488232833585,-0.07039825638993435,0.211631,0.049212,0.10978945534678927,0.316022021224456,0.680308,0.05848,0.5837557603686635,0.7773181119955314,1.051636,0.060376,0.9318310657596373,1.1540816326530614,71.668563,6.717422,58.813628630323294,81.7723946307854,-121.75299,18.56998,-152.62964789741446,-91.08649896056586,-2.334569,2.773793,-13.39018372121042,2.8774561908008778,-1.748163,1.494968,-5.039082479326822,1.2928652695434266,0.0,0.0,0.0,0.0,1
